"ENSEMBL","SYMBOL_wt","log2FC_wt","padj_wt","SYMBOL_KO","log2FC_KO","padj_KO"
"ENSG00000079999","KEAP1",0.243676548584006,0.0300119860280554,"KEAP1",0.385971794657452,1.80594038828123e-05
"ENSG00000080845","DLGAP4",0.586422187579636,1.10262880528244e-05,"DLGAP4",0.598574608435302,3.07252971340007e-08
"ENSG00000082497","SERTAD4",1.34278286728742,3.89505362931286e-09,"SERTAD4",0.6510965249176,4.34319403210616e-05
"ENSG00000082512","TRAF5",0.506299688746414,0.00240118722536554,"TRAF5",0.331933478450508,0.0201228891161292
"ENSG00000082515","MRPL22",0.329587733431594,0.00257146581324616,"MRPL22",0.318153254672275,0.000424968681764871
"ENSG00000082701","GSK3B",0.392056894831717,7.50146879827012e-06,"GSK3B",0.300040385850789,4.15151420785328e-05
"ENSG00000083828","ZNF586",0.605690867039646,0.00913456861843576,"ZNF586",0.421675159156875,0.0405405270269154
"ENSG00000083857","FAT1",0.307445596435106,0.0472101890362556,"FAT1",0.363999978894281,0.00754888256186415
"ENSG00000083937","CHMP2B",0.234110721565822,0.0261657567107529,"CHMP2B",0.185600544810643,0.034527523229396
"ENSG00000084710","EFR3B",0.742273126885395,0.0231954152874004,"EFR3B",1.59197937834626,3.2786046468389e-05
"ENSG00000084731","KIF3C",0.429753193584174,0.0175655782589591,"KIF3C",0.966162428821937,1.4217142474854e-08
"ENSG00000084764","MAPRE3",0.348102094409707,0.0416993013888667,"MAPRE3",0.356132458469812,0.0329895244522538
"ENSG00000086065","CHMP5",0.404275586058203,0.00575710876964912,"CHMP5",0.545464228674303,1.23304944417109e-05
"ENSG00000086102","NFX1",0.313611316401515,7.93478197129156e-05,"NFX1",0.337648389224541,1.58415812645597e-07
"ENSG00000086504","MRPL28",0.530675923886724,0.00119432993061994,"MRPL28",0.47628334395905,0.000469928262645332
"ENSG00000086730","LAT2",1.51237036041583,3.51017620652213e-05,"LAT2",1.67986897577878,1.10576255509285e-10
"ENSG00000087074","PPP1R15A",0.455030225151865,0.0115013964946608,"PPP1R15A",1.02912999911785,7.33527843690653e-10
"ENSG00000087077","TRIP6",0.32821788662969,0.000616933413978483,"TRIP6",0.560886377804523,2.21886644121728e-13
"ENSG00000087088","BAX",0.448064427258217,0.0150017320907007,"BAX",0.332317411250873,0.0479428331579299
"ENSG00000087495","PHACTR3",1.50137282413999,5.44762110649271e-05,"PHACTR3",4.95500109704897,7.46174071199013e-26
"ENSG00000088726","TMEM40",0.860860874868186,0.000780928329641193,"TMEM40",1.31255428697657,1.3685541151139e-08
"ENSG00000088836","SLC4A11",1.22994088904012,0.000818820208871929,"SLC4A11",1.72790780660152,2.68111749261996e-07
"ENSG00000089159","PXN",0.440742401651902,0.000559001656833229,"PXN",0.395446801987875,0.000271998253940688
"ENSG00000089327","FXYD5",0.471195797517284,2.73735921134903e-05,"FXYD5",0.373002172387102,7.96737753705699e-05
"ENSG00000089351","GRAMD1A",0.50131957394296,5.91302633834012e-06,"GRAMD1A",0.713603918594946,9.58290031665179e-15
"ENSG00000089486","CDIP1",1.0175722404131,1.33496571077322e-06,"CDIP1",1.60964928093808,6.60281179833841e-18
"ENSG00000089639","GMIP",0.564115346451415,0.00542262903217363,"GMIP",1.35680970364233,1.42464264094533e-12
"ENSG00000089693","MLF2",0.572470079261624,1.57010341348414e-09,"MLF2",0.602579885491346,3.53443128493972e-15
"ENSG00000090013","BLVRB",0.679730423245237,5.87327263500216e-07,"BLVRB",0.841947812194412,1.51320140330291e-13
"ENSG00000090061","CCNK",0.407795136492034,0.000631438288238567,"CCNK",0.506887978493405,2.77760052270964e-07
"ENSG00000090097","PCBP4",0.440554217007171,0.00187176996756961,"PCBP4",0.38421543841375,0.00183122041648818
"ENSG00000090238","YPEL3",1.37495202203392,4.69611461052301e-10,"YPEL3",2.1934176706322,2.29796298504072e-31
"ENSG00000090512","FETUB",1.36322221945217,0.00136344476186964,"FETUB",3.30700697539927,8.39645137795271e-10
"ENSG00000091073","DTX2",0.38479601733469,0.010570927523268,"DTX2",0.756305289957595,7.78858020796378e-09
"ENSG00000091592","NLRP1",1.72156194386863,1.5506346210264e-12,"NLRP1",0.838974264259097,4.4581769612354e-07
"ENSG00000092010","PSME1",0.317501345831727,0.0423110023221578,"PSME1",0.441902554567263,0.00121820839432555
"ENSG00000092203","TOX4",0.2401383741208,0.00658850944718069,"TOX4",0.474291157364489,1.42464264094533e-12
"ENSG00000092295","TGM1",1.00178701027518,0.000215366877339626,"TGM1",2.1722001800982,4.23576155892034e-17
"ENSG00000092330","TINF2",0.52452551258028,0.000381010402579617,"TINF2",0.606384912744797,1.15415932034374e-06
"ENSG00000092531","SNAP23",0.312434996292869,0.0136077689858571,"SNAP23",0.466864141642275,6.57804844660873e-06
"ENSG00000092820","EZR",0.538157901597183,9.18626980409788e-09,"EZR",0.298712926629214,0.000176097875658413
"ENSG00000092841","MYL6",0.470830898839984,0.00101007656456248,"MYL6",0.476803091001216,9.40362509053197e-05
"ENSG00000094975","SUCO",0.346401788609752,0.000294718811191,"SUCO",0.492227712208433,5.34291180000275e-10
"ENSG00000095380","NANS",0.392394286880394,0.000521866404232251,"NANS",0.220361006401591,0.0279018726014003
"ENSG00000097033","SH3GLB1",0.225940888938501,0.019601600643856,"SH3GLB1",0.318942286595341,2.55068198749462e-05
"ENSG00000099377","HSD3B7",0.575287125019194,0.00820060300033719,"HSD3B7",1.24925999688538,1.56890990785354e-08
"ENSG00000099804","CDC34",0.338636474237853,0.0214948212164893,"CDC34",0.794339738011177,2.32968909050763e-10
"ENSG00000099812","MISP",1.18418047081643,3.87425213814179e-10,"MISP",1.89287800860443,2.5826611850201e-34
"ENSG00000099860","GADD45B",0.527857563809425,0.00416539705986627,"GADD45B",0.805189996887419,1.04062568429731e-06
"ENSG00000099889","ARVCF",0.905793234148625,0.00836831295579155,"ARVCF",0.516825608620821,0.045342313426876
"ENSG00000099917","MED15",0.30612947899051,0.0196906775191027,"MED15",0.488199487396164,7.33605874384458e-06
"ENSG00000100014","SPECC1L",0.334165026983207,0.0200451350742919,"SPECC1L",0.368857036494998,0.00204490161312948
"ENSG00000100139","MICALL1",0.457520366313362,0.000139194812441989,"MICALL1",0.214552561112089,0.0443397459402452
"ENSG00000100151","PICK1",0.363832627838264,0.0244362608691379,"PICK1",0.477512669525197,0.000922135086154003
"ENSG00000100226","GTPBP1",0.301748679905906,0.0407541119801305,"GTPBP1",0.363316842127704,0.00274007271135944
"ENSG00000100241","SBF1",0.422372850832516,0.00209760060514245,"SBF1",0.421435149908438,0.000310661888131341
"ENSG00000100243","CYB5R3",0.233031910657375,0.00960859072720155,"CYB5R3",0.273456507167013,0.000134382228344347
"ENSG00000100298","APOBEC3H",1.06337667349522,0.00673418273531607,"APOBEC3H",3.10256176541572,1.50823843592024e-10
"ENSG00000100311","PDGFB",1.05383200051665,0.00991907178074149,"PDGFB",3.48850335320076,3.27706900958151e-09
"ENSG00000100319","ZMAT5",0.693480754372464,3.32313468817406e-05,"ZMAT5",0.868320234022671,2.84597646165361e-11
"ENSG00000100320","RBFOX2",0.277428494351714,0.00163690527423429,"RBFOX2",0.153076038458328,0.0455041316378258
"ENSG00000100342","APOL1",1.80195641966103,6.225813988006e-05,"APOL1",2.946755990619,1.59310102094137e-09
"ENSG00000100345","MYH9",0.588095156811741,4.90818050309699e-05,"MYH9",0.38498388346093,0.00161620873297418
"ENSG00000100347","SAMM50",0.298105938190734,7.65798365140995e-05,"SAMM50",0.475867763220396,2.16596244049765e-16
"ENSG00000100439","ABHD4",1.11771971342415,5.76747764066664e-05,"ABHD4",1.89285738079904,1.06909707424601e-15
